user_id,age,gender,country,city,device_type,subscription_type,content_id,content_genre,content_duration,content_rating,campaign_id,ad_type,ad_placement,advertiser_category,bid_amount,impressions,clicks,conversions,clicked,session_duration,pages_viewed,cpm,cpc,revenue,cost,timestamp,hour,day_of_week,month
875815,44.0,F,BR,Rio de Janeiro,desktop,premium,7524,sports,17.9,PG,5307,video,sidebar,gaming,7.65,8,0,0,0,31.1,5,7.79,1.13,0.02,0.06,2025-04-11 21:00:00,21,4,4
686117,37.0,Other,CA,Toronto,mobile,basic,9087,music,49.1,PG-13,5966,audio,mid_roll,tech,7.36,3,0,0,0,27.4,3,8.78,0.96,0.01,0.03,2025-01-10 11:00:00,11,4,1
822391,41.0,M,UK,London,mobile,free,3753,news,55.6,R,5786,native,pre_roll,healthcare,4.33,1,0,0,0,64.1,3,9.81,1.01,0.0,0.01,2025-06-19 18:00:00,18,3,6
216076,16.0,F,IN,Bengaluru,desktop,premium,9352,drama,13.6,PG,5501,native,pre_roll,gaming,11.28,4,1,0,1,0.5,8,9.95,0.92,0.57,0.18,2024-09-02 15:00:00,15,0,9
656250,39.0,F,DE,Berlin,mobile,free,3605,music,49.9,PG-13,5115,banner,in_feed,cpg,3.76,3,0,0,0,27.1,4,10.92,1.32,0.01,0.03,2024-07-29 04:00:00,4,0,7
887869,71.0,F,UK,Unknown,desktop,basic,1199,comedy,50.3,G,5759,interstitial,post_roll,gaming,5.55,2,0,0,0,43.9,5,8.56,1.75,0.01,0.02,2024-11-14 03:00:00,3,3,11
167170,63.0,M,IN,Hyderabad,tablet,free,6607,music,32.9,PG,5498,native,pre_roll,finance,12.36,3,0,0,0,13.3,9,11.29,2.02,0.01,0.03,2024-06-18 03:00:00,3,1,6
219760,44.0,M,BR,Sao Paulo,smart_tv,free,6481,documentary,57.7,PG,5865,audio,mid_roll,auto,12.91,2,0,0,0,42.5,6,9.8,1.5,0.01,0.02,2025-08-09 20:00:00,20,5,8
577724,25.0,F,CA,Toronto,mobile,free,3645,kids,22.3,G,5102,interstitial,in_feed,travel,9.21,9,0,0,0,9.7,4,12.0,0.74,0.04,0.11,2024-06-09 07:00:00,7,6,6
792885,59.0,M,JP,Tokyo,desktop,free,9864,gaming,59.6,PG,5615,audio,in_feed,auto,9.32,5,0,0,0,33.6,6,12.97,1.74,0.03,0.06,2024-11-14 14:00:00,14,3,11
956519,42.0,F,US,New York,smart_tv,premium,7007,comedy,47.0,PG,5403,banner,post_roll,healthcare,4.14,9,0,0,0,50.8,6,13.02,1.13,0.05,0.12,2024-12-07 21:00:00,21,5,12
632925,69.0,F,IN,Unknown,mobile,free,5933,gaming,48.1,PG,5974,video,mid_roll,auto,5.34,2,0,0,0,36.9,2,15.42,1.53,0.01,0.03,2024-03-31 19:00:00,19,6,3
915529,64.0,M,BR,Rio de Janeiro,mobile,free,9504,sports,50.7,PG-13,5332,native,in_feed,retail,2.86,6,0,0,0,37.2,6,5.03,0.79,0.01,0.03,2024-11-08 22:00:00,22,4,11
529612,64.0,M,MX,Mexico City,smart_tv,free,5934,news,39.8,PG,5485,audio,post_roll,auto,9.09,1,0,0,0,18.8,1,12.11,0.87,0.0,0.01,2024-11-01 12:00:00,12,4,11
826043,30.0,M,DE,Munich,smart_tv,free,7823,kids,17.2,PG-13,5874,audio,pre_roll,travel,3.44,9,0,0,0,9.2,1,9.04,1.66,0.03,0.08,2024-07-19 02:00:00,2,4,7
216925,28.0,F,JP,Tokyo,mobile,free,5894,documentary,64.6,R,5917,interstitial,pre_roll,travel,12.98,8,1,0,1,32.8,2,11.8,1.56,0.97,0.33,2024-05-09 02:00:00,2,3,5
724930,34.0,M,US,New York,mobile,free,5445,drama,16.8,R,5870,video,pre_roll,travel,5.25,1,0,0,0,7.7,2,3.89,0.95,0.0,0.0,2024-03-25 09:00:00,9,0,3
367079,73.0,M,US,New York,desktop,family,2636,gaming,33.3,G,5975,native,mid_roll,auto,2.71,10,0,0,0,18.6,2,18.37,1.33,0.07,0.18,2024-03-05 15:00:00,15,1,3
554921,32.0,M,IN,Mumbai,mobile,basic,4621,music,21.4,PG-13,5677,audio,sidebar,cpg,3.39,11,0,0,0,15.8,4,8.44,1.38,0.04,0.09,2024-11-16 00:00:00,0,5,11
884511,65.0,F,CA,Vancouver,mobile,family,5742,documentary,49.2,PG-13,5329,interstitial,mid_roll,finance,4.39,6,0,0,0,15.6,2,9.8,0.68,0.02,0.06,2024-04-18 12:00:00,12,3,4
494954,39.0,M,FR,Paris,mobile,premium,7325,music,42.6,PG-13,5373,native,sidebar,healthcare,4.53,5,0,0,0,31.0,6,16.5,0.43,0.03,0.08,2025-08-01 00:00:00,0,4,8
174162,31.0,F,DE,Berlin,mobile,family,5050,documentary,56.6,R,5559,banner,sidebar,auto,8.58,1,0,0,0,18.2,2,14.18,1.61,0.01,0.01,2024-07-11 03:00:00,3,3,7
632160,52.0,M,FR,Paris,smart_tv,free,8062,kids,40.7,PG-13,5001,native,post_roll,travel,9.2,3,0,0,0,17.0,2,13.96,1.08,0.02,0.04,2025-02-16 08:00:00,8,6,2
146424,45.0,F,IN,Mumbai,desktop,premium,1307,documentary,46.8,PG-13,5489,audio,sidebar,gaming,3.08,9,0,0,0,17.8,2,4.05,0.53,0.01,0.04,2025-02-27 16:00:00,16,3,2
525985,54.0,Unknown,US,New York,mobile,free,6756,sports,9.6,R,5630,video,pre_roll,tech,5.18,9,0,0,0,4.3,4,10.78,1.5,0.04,0.1,2024-11-23 13:00:00,13,5,11
264351,31.0,F,IN,Mumbai,tablet,basic,6725,sports,22.1,PG,5424,video,in_feed,cpg,12.57,1,1,0,0,9.0,2,13.8,1.78,0.01,0.01,2025-06-21 03:00:00,3,5,6
471468,72.0,M,BR,Sao Paulo,desktop,free,8548,music,2.0,R,5832,native,pre_roll,healthcare,9.66,3,0,0,0,12.3,3,13.27,1.2,0.02,0.04,2024-04-29 18:00:00,18,0,4
718877,16.0,M,CA,Vancouver,mobile,free,1445,comedy,39.4,R,5899,native,pre_roll,auto,4.06,11,2,0,1,17.2,6,13.93,1.07,1.35,0.47,2024-07-05 09:00:00,9,4,7
638345,53.0,M,UK,Manchester,mobile,family,4226,drama,45.2,R,5794,video,sidebar,auto,4.3,7,0,0,0,18.9,2,9.03,0.77,0.03,0.06,2024-07-15 07:00:00,7,0,7
303348,38.0,M,IN,Mumbai,mobile,basic,9118,sports,32.5,PG-13,5309,audio,in_feed,gaming,8.19,8,1,0,1,21.3,4,10.67,1.37,0.86,0.29,2024-05-13 02:00:00,2,0,5
925407,32.0,F,IN,Mumbai,mobile,free,2104,drama,41.1,PG,5673,audio,in_feed,auto,2.86,9,0,0,0,17.7,0,12.51,1.18,0.05,0.11,2024-08-07 04:00:00,4,2,8
251511,48.0,F,US,Austin,mobile,family,3150,music,39.5,G,5639,video,in_feed,retail,3.96,4,0,0,0,39.5,3,12.98,1.09,0.02,0.05,2024-08-16 20:00:00,20,4,8
296751,33.0,M,AU,Unknown,desktop,free,6000,comedy,17.8,PG-13,5574,audio,post_roll,healthcare,5.12,1,0,0,0,0.5,6,8.92,1.32,0.0,0.01,2025-04-17 23:00:00,23,3,4
699050,51.0,F,US,Seattle,mobile,basic,4634,comedy,41.2,PG-13,5006,interstitial,post_roll,healthcare,6.48,9,0,0,0,32.4,7,5.88,1.28,0.02,0.05,2024-08-10 21:00:00,21,5,8
222021,37.0,F,IN,Mumbai,desktop,free,1119,sports,9.2,PG,5795,native,in_feed,gaming,3.86,10,0,0,0,5.9,2,10.22,0.58,0.04,0.1,2025-06-17 10:00:00,10,1,6
983987,49.0,M,CA,Toronto,mobile,free,9365,gaming,40.7,PG-13,5153,audio,mid_roll,healthcare,4.12,6,1,0,1,20.6,2,6.73,1.29,0.79,0.23,2025-04-22 05:00:00,5,1,4
241713,48.0,M,US,New York,mobile,free,5501,drama,47.9,G,5993,audio,mid_roll,cpg,6.63,1,0,0,0,17.6,4,12.3,0.34,0.0,0.01,2025-06-30 21:00:00,21,0,6
446733,50.0,Other,AU,Sydney,smart_tv,free,5896,comedy,68.0,G,5987,video,post_roll,travel,8.58,7,0,0,0,40.8,4,8.65,1.23,0.02,0.06,2024-04-26 19:00:00,19,4,4
729265,65.0,F,JP,Osaka,desktop,basic,4005,news,38.9,PG-13,5521,audio,post_roll,gaming,8.34,4,0,0,0,24.0,2,12.17,1.08,0.02,0.05,2025-08-14 16:00:00,16,3,8
783170,33.0,F,AU,Sydney,mobile,free,4425,news,72.4,G,5126,banner,post_roll,cpg,3.12,5,1,0,1,63.6,3,12.09,0.82,0.52,0.18,2025-01-26 12:00:00,12,6,1
883035,44.0,F,US,Seattle,tablet,free,2584,kids,19.1,PG,5841,interstitial,in_feed,gaming,3.23,5,0,0,0,0.5,3,10.08,0.59,0.02,0.05,2025-08-13 11:00:00,11,2,8
551101,68.0,M,IN,Hyderabad,mobile,basic,6310,drama,50.2,PG,5805,video,pre_roll,travel,13.08,10,1,0,1,40.1,1,9.88,1.58,0.99,0.34,2024-09-08 14:00:00,14,6,9
790026,74.0,M,UK,London,smart_tv,basic,4063,documentary,38.8,PG,5814,native,post_roll,finance,9.99,6,1,0,1,22.1,3,4.73,1.68,1.02,0.28,2025-07-28 14:00:00,14,0,7
703027,54.0,F,BR,Rio de Janeiro,mobile,basic,6096,news,17.4,R,5252,native,pre_roll,auto,3.42,2,0,0,0,6.5,6,9.84,1.25,0.01,0.02,2025-01-12 20:00:00,20,6,1
463564,58.0,F,JP,Osaka,desktop,family,6257,sports,23.4,PG-13,5401,native,post_roll,auto,3.52,6,0,0,0,14.4,4,11.09,1.48,0.03,0.07,2024-04-08 18:00:00,18,0,4
255943,16.0,F,MX,Mexico City,mobile,free,3230,drama,33.1,R,5071,native,in_feed,cpg,6.36,6,0,0,0,12.3,0,6.05,1.03,0.01,0.04,2024-10-08 11:00:00,11,1,10
608705,62.0,M,US,Austin,mobile,free,7443,sports,49.5,R,5013,video,sidebar,tech,1.7,1,0,0,0,24.4,0,7.55,1.56,0.0,0.01,2024-05-14 09:00:00,9,1,5
800334,44.0,F,US,Seattle,tablet,free,8332,documentary,8.2,R,5136,banner,post_roll,cpg,2.56,2,0,0,0,20.6,1,8.66,1.13,0.01,0.02,2025-07-22 06:00:00,6,1,7
141747,44.0,M,BR,Sao Paulo,mobile,free,6446,gaming,67.8,PG-13,5559,native,sidebar,travel,2.47,9,0,0,0,45.6,3,13.63,1.18,0.05,0.12,2024-08-12 09:00:00,9,0,8
620774,63.0,M,US,Austin,smart_tv,basic,7625,kids,61.9,PG-13,5730,banner,mid_roll,travel,9.41,9,1,0,1,47.6,3,10.63,1.62,1.01,0.34,2024-06-29 01:00:00,1,5,6
518206,29.0,F,FR,Lyon,mobile,free,4015,kids,55.6,R,5281,video,sidebar,finance,5.24,9,1,0,1,22.2,0,10.98,0.77,0.5,0.21,2024-12-24 13:00:00,13,1,12
920425,19.0,M,DE,Berlin,smart_tv,family,3255,comedy,2.0,PG,5013,video,mid_roll,healthcare,5.14,7,1,0,1,0.5,2,5.67,1.2,0.74,0.22,2024-10-16 14:00:00,14,2,10
771007,70.0,F,US,Chicago,mobile,free,6507,comedy,2.0,R,5563,banner,mid_roll,travel,10.42,2,0,0,0,20.6,4,10.1,0.93,0.01,0.02,2024-04-22 08:00:00,8,0,4
822428,51.0,F,AU,Sydney,mobile,premium,5564,music,59.6,R,5348,interstitial,post_roll,healthcare,1.74,8,0,0,0,32.7,2,6.46,0.61,0.02,0.05,2025-05-15 21:00:00,21,3,5
812811,42.0,M,CA,Toronto,smart_tv,basic,1511,gaming,6.7,PG-13,5914,video,post_roll,tech,4.69,10,0,0,0,15.6,4,10.24,0.55,0.04,0.1,2025-05-31 17:00:00,17,5,5
422051,65.0,F,MX,Mexico City,mobile,free,1412,drama,9.5,G,5593,native,sidebar,tech,1.61,3,1,0,1,21.1,4,10.57,0.62,0.38,0.12,2025-04-06 04:00:00,4,6,4
650603,50.0,F,DE,Berlin,smart_tv,premium,4430,kids,34.4,PG-13,5223,banner,sidebar,retail,3.04,5,0,0,0,11.3,4,8.32,0.84,0.02,0.04,2025-01-28 01:00:00,1,1,1
306695,38.0,Other,AU,Melbourne,mobile,premium,9474,news,2.0,G,5238,audio,mid_roll,retail,8.43,3,0,0,0,0.5,2,7.24,1.51,0.01,0.02,2024-10-04 09:00:00,9,4,10
848852,15.0,F,CA,Toronto,smart_tv,premium,9544,news,15.1,PG-13,5462,banner,in_feed,healthcare,6.94,11,2,0,1,13.6,1,8.46,0.54,0.69,0.26,2024-12-18 21:00:00,21,2,12
400656,62.0,F,US,Seattle,mobile,basic,4686,documentary,14.1,G,5581,audio,post_roll,gaming,1.77,10,0,0,0,20.6,1,4.8,1.08,0.02,0.05,2024-12-07 08:00:00,8,5,12
410732,31.0,M,FR,Paris,mobile,free,7049,comedy,22.7,PG-13,5896,video,pre_roll,retail,5.22,8,0,0,0,0.5,4,13.56,0.88,0.04,0.11,2024-05-29 06:00:00,6,2,5
815436,61.0,M,UK,Manchester,smart_tv,basic,6493,documentary,54.1,PG,5789,audio,in_feed,retail,9.03,6,0,0,0,46.1,8,12.59,1.38,0.03,0.08,2024-04-14 04:00:00,4,6,4
179039,29.0,F,AU,Melbourne,mobile,free,6730,music,79.3,R,5620,banner,sidebar,travel,2.65,2,0,0,0,49.2,0,10.42,0.95,0.01,0.02,2024-07-15 18:00:00,18,0,7
842834,44.0,M,US,Chicago,desktop,premium,9289,documentary,44.7,PG-13,5205,audio,post_roll,cpg,3.28,10,2,1,1,32.8,0,11.31,1.5,4.85,0.56,2024-11-01 08:00:00,8,4,11
564496,26.0,M,BR,Sao Paulo,tablet,free,9356,kids,2.0,PG-13,5494,video,in_feed,tech,7.75,5,0,0,0,20.6,2,11.22,0.6,0.02,0.06,2024-05-26 13:00:00,13,6,5
111196,42.0,M,MX,Mexico City,desktop,free,7959,news,34.5,PG-13,5094,banner,in_feed,gaming,6.18,8,0,0,0,23.3,4,15.4,1.31,0.05,0.12,2024-04-27 14:00:00,14,5,4
993418,35.0,M,FR,Lyon,desktop,premium,5293,sports,62.6,PG,5598,native,sidebar,tech,4.84,8,0,0,0,37.8,6,12.35,0.58,0.04,0.1,2025-06-04 01:00:00,1,2,6
874512,68.0,F,UK,London,desktop,free,8424,music,15.8,PG,5497,audio,mid_roll,gaming,5.97,9,1,0,1,14.4,2,8.9,0.87,0.55,0.21,2024-09-19 11:00:00,11,3,9
901458,23.0,F,MX,Mexico City,desktop,free,2145,gaming,35.3,PG,5139,interstitial,sidebar,finance,3.26,2,0,0,0,21.4,2,7.49,1.6,0.01,0.01,2025-01-10 11:00:00,11,4,1
889663,61.0,M,BR,Rio de Janeiro,desktop,family,2421,gaming,2.0,G,5447,audio,pre_roll,travel,7.54,1,0,0,0,0.6,8,4.5,2.19,0.0,0.0,2024-12-08 23:00:00,23,6,12
888599,67.0,M,CA,Vancouver,desktop,premium,1307,news,2.0,PG-13,5287,video,in_feed,retail,8.47,10,0,0,0,0.5,0,8.83,0.66,0.04,0.09,2025-04-01 23:00:00,23,1,4
157781,44.0,F,US,Chicago,smart_tv,basic,3164,sports,11.1,PG,5089,native,pre_roll,travel,4.79,3,0,0,0,20.6,2,12.46,0.85,0.01,0.04,2025-04-04 11:00:00,11,4,4
645280,63.0,Other,BR,Rio de Janeiro,mobile,free,8350,news,31.6,G,5888,interstitial,in_feed,cpg,16.18,7,0,0,0,8.8,0,16.32,1.68,0.05,0.11,2024-08-07 20:00:00,20,2,8
585696,13.0,M,UK,London,mobile,premium,8319,gaming,40.8,PG,5060,audio,pre_roll,travel,7.9,6,0,0,0,46.7,5,9.91,1.66,0.02,0.06,2025-06-01 20:00:00,20,6,6
958612,71.0,M,US,New York,desktop,free,7027,documentary,7.3,R,5387,audio,sidebar,auto,2.29,8,1,0,1,2.5,1,9.62,0.9,0.57,0.21,2024-09-17 11:00:00,11,1,9
356341,41.0,M,UK,London,desktop,free,9478,documentary,27.5,PG,5022,banner,in_feed,cpg,2.84,5,1,0,1,19.9,0,13.28,1.51,0.93,0.29,2025-05-26 00:00:00,0,0,5
603394,27.0,M,US,New York,desktop,basic,9659,documentary,23.8,PG-13,5396,banner,mid_roll,cpg,9.43,1,0,0,0,15.3,1,14.37,1.21,0.01,0.01,2024-10-05 14:00:00,14,5,10
311152,54.0,M,US,New York,tablet,premium,5677,sports,30.5,R,5813,native,sidebar,cpg,1.43,2,0,0,0,11.8,3,7.87,1.02,0.01,0.02,2024-04-29 22:00:00,22,0,4
492292,68.0,F,UK,London,mobile,free,7187,gaming,31.4,PG-13,5081,native,mid_roll,tech,3.39,8,1,0,1,8.5,5,9.66,1.22,0.76,0.26,2025-04-15 09:00:00,9,1,4
260595,55.0,F,IN,Bengaluru,tablet,basic,9683,comedy,52.9,PG-13,5310,banner,in_feed,gaming,3.43,11,1,0,1,40.3,3,10.41,0.94,0.61,0.26,2024-03-17 06:00:00,6,6,3
692767,32.0,M,UK,London,mobile,basic,9027,gaming,4.1,PG-13,5263,interstitial,mid_roll,tech,4.41,8,0,0,0,0.6,2,5.99,1.35,0.02,0.05,2025-04-22 01:00:00,1,1,4
203691,21.0,F,UK,Manchester,desktop,premium,5093,documentary,23.9,PG,5018,interstitial,post_roll,cpg,7.54,2,0,0,0,22.1,2,12.13,1.81,0.01,0.02,2024-03-24 07:00:00,7,6,3
598543,54.0,Other,FR,Paris,tablet,free,8381,documentary,28.9,PG-13,5153,video,pre_roll,tech,10.17,2,0,0,0,0.5,2,10.35,1.66,0.01,0.02,2024-06-20 16:00:00,16,3,6
694584,42.0,F,BR,Unknown,desktop,free,7303,drama,35.8,R,5835,audio,mid_roll,cpg,3.62,3,0,0,0,29.0,5,11.02,0.66,0.01,0.03,2025-01-20 19:00:00,19,0,1
728231,17.0,Other,JP,Tokyo,desktop,premium,9676,documentary,49.8,PG-13,5308,audio,in_feed,auto,4.19,1,0,0,0,14.1,4,15.03,1.69,0.01,0.02,2025-07-22 10:00:00,10,1,7
229250,55.0,F,FR,Lyon,tablet,premium,3277,gaming,41.0,R,5641,banner,post_roll,travel,7.45,10,0,0,0,13.6,4,12.25,1.49,0.05,0.12,2024-10-07 13:00:00,13,0,10
439891,70.0,F,UK,London,mobile,free,3181,gaming,30.9,PG-13,5401,audio,mid_roll,tech,9.37,1,1,0,1,20.3,2,10.29,1.19,0.72,0.19,2024-05-05 03:00:00,3,6,5
472588,60.0,M,US,Austin,tablet,free,9860,sports,54.1,PG-13,5764,banner,in_feed,gaming,15.02,9,0,0,0,55.0,5,11.28,1.36,0.04,0.1,2024-07-04 18:00:00,18,3,7
976036,13.0,F,DE,Berlin,mobile,free,1149,sports,50.7,PG-13,5584,video,post_roll,gaming,11.69,7,1,1,1,40.3,2,10.82,1.14,14.59,0.25,2025-06-27 21:00:00,21,4,6
329830,32.0,F,UK,London,smart_tv,free,7411,comedy,53.9,PG,5960,video,post_roll,gaming,4.94,2,0,0,0,29.1,2,13.43,1.3,0.01,0.03,2025-03-28 10:00:00,10,4,3
948162,65.0,F,US,New York,desktop,family,7582,comedy,44.6,PG-13,5811,video,pre_roll,auto,6.23,1,0,0,0,10.6,1,17.5,1.04,0.01,0.02,2024-04-24 05:00:00,5,2,4
322365,26.0,F,US,Chicago,desktop,premium,7491,comedy,36.5,PG-13,5585,interstitial,mid_roll,finance,3.94,9,0,0,0,26.0,3,7.42,1.72,0.03,0.07,2024-09-24 20:00:00,20,1,9
822685,44.0,Unknown,AU,Sydney,tablet,free,7633,comedy,49.5,PG,5822,interstitial,in_feed,tech,4.6,10,1,0,1,33.7,9,10.3,1.05,0.67,0.26,2024-07-21 20:00:00,20,6,7
780748,46.0,M,MX,Mexico City,desktop,family,1151,kids,18.4,PG-13,5677,interstitial,post_roll,retail,3.93,2,0,0,0,0.5,3,11.84,0.05,0.01,0.02,2024-06-05 00:00:00,0,2,6
131043,60.0,F,AU,Melbourne,desktop,basic,9950,sports,3.6,R,5815,interstitial,pre_roll,cpg,2.52,2,0,0,0,5.8,1,12.75,0.89,0.01,0.03,2025-06-01 02:00:00,2,6,6
648747,17.0,F,DE,Berlin,mobile,free,5018,gaming,43.2,R,5051,native,sidebar,gaming,6.9,10,0,0,0,47.0,4,7.3,0.77,0.03,0.07,2025-01-28 13:00:00,13,1,1
337028,38.0,M,MX,Guadalajara,desktop,basic,1983,kids,29.8,PG-13,5454,audio,mid_roll,travel,1.52,9,2,0,1,14.3,2,7.2,0.62,0.77,0.25,2024-06-05 22:00:00,22,2,6
132574,70.0,F,BR,Sao Paulo,mobile,free,4340,music,2.0,PG,5201,native,sidebar,retail,6.04,7,0,0,0,2.4,2,12.05,1.81,0.03,0.08,2025-02-15 09:00:00,9,5,2
941783,27.0,F,US,Seattle,desktop,premium,9744,music,51.7,G,5974,audio,mid_roll,retail,2.04,5,0,0,0,31.2,1,13.13,1.14,0.03,0.07,2024-10-10 07:00:00,7,3,10
783945,44.0,M,IN,Hyderabad,tablet,basic,4544,gaming,56.0,G,5716,native,sidebar,cpg,5.86,4,0,0,0,34.4,3,8.97,1.81,0.01,0.04,2024-04-03 04:00:00,4,2,4
830193,26.0,M,US,New York,desktop,basic,1630,documentary,28.2,R,5047,banner,sidebar,auto,1.55,2,0,0,0,30.6,1,8.95,0.66,0.01,0.02,2024-10-29 22:00:00,22,1,10
674440,45.0,M,DE,Munich,mobile,family,6880,music,35.1,PG,5269,interstitial,mid_roll,finance,7.68,3,0,0,0,23.7,4,7.97,1.13,0.01,0.02,2024-06-09 00:00:00,0,6,6
327699,45.0,F,CA,Toronto,mobile,family,1891,news,31.5,PG-13,5222,interstitial,in_feed,auto,4.45,5,0,0,0,21.0,4,7.01,1.35,0.01,0.04,2024-07-11 10:00:00,10,3,7
669608,62.0,F,JP,Osaka,tablet,basic,6829,kids,21.3,G,5165,interstitial,mid_roll,travel,11.01,1,0,0,0,13.3,2,12.11,2.43,0.0,0.01,2025-06-18 15:00:00,15,2,6
614968,57.0,F,JP,Unknown,tablet,free,1670,comedy,15.0,PG,5266,audio,in_feed,gaming,7.78,3,0,0,0,8.4,3,10.37,1.94,0.01,0.03,2025-03-19 12:00:00,12,2,3
699987,14.0,M,CA,Vancouver,desktop,free,7468,documentary,45.1,PG-13,5463,native,pre_roll,healthcare,1.43,7,0,0,0,22.4,7,10.72,0.98,0.03,0.08,2024-05-12 09:00:00,9,6,5
124211,70.0,Unknown,IN,Mumbai,mobile,premium,9730,drama,14.2,PG-13,5467,interstitial,post_roll,tech,10.22,6,0,0,0,0.5,2,7.54,1.44,0.02,0.05,2025-06-03 17:00:00,17,1,6
549086,28.0,M,US,Austin,smart_tv,premium,4947,gaming,36.6,PG,5512,audio,pre_roll,tech,3.74,8,1,0,1,32.3,0,4.45,1.71,1.04,0.29,2025-01-05 03:00:00,3,6,1
845924,24.0,F,BR,Sao Paulo,mobile,free,3247,sports,20.2,PG-13,5885,interstitial,post_roll,gaming,11.14,7,0,0,0,19.2,3,11.93,0.97,0.03,0.08,2025-06-16 06:00:00,6,0,6
480286,44.0,F,US,Chicago,tablet,free,6180,news,38.7,PG-13,5372,native,pre_roll,auto,5.41,10,2,0,1,27.0,1,9.82,2.03,2.48,0.71,2025-04-08 10:00:00,10,1,4
544782,70.0,M,US,Chicago,desktop,free,8350,music,30.0,PG,5966,banner,post_roll,auto,10.24,2,0,0,0,13.9,3,12.33,1.14,0.01,0.02,2024-08-31 05:00:00,5,5,8
915004,29.0,F,FR,Lyon,mobile,basic,7691,kids,72.5,G,5368,video,pre_roll,gaming,4.21,3,0,0,0,95.0,8,5.5,1.26,0.01,0.02,2024-12-14 19:00:00,19,5,12
541399,45.0,F,US,New York,tablet,free,6781,comedy,39.2,R,5931,video,sidebar,healthcare,3.3,8,0,0,0,37.7,11,7.27,1.09,0.02,0.06,2024-12-12 15:00:00,15,3,12
523603,74.0,M,UK,London,mobile,free,8961,music,49.7,PG-13,5418,interstitial,mid_roll,finance,5.75,10,0,0,0,37.1,6,9.73,0.83,0.04,0.1,2025-03-24 18:00:00,18,0,3
225773,45.0,F,BR,Sao Paulo,desktop,free,5807,news,38.3,PG-13,5394,native,post_roll,retail,4.85,10,1,0,1,11.4,3,5.63,1.33,0.82,0.26,2024-07-13 03:00:00,3,5,7
495323,41.0,F,UK,Manchester,mobile,free,4811,sports,36.3,PG-13,5400,video,in_feed,retail,3.17,11,0,0,0,30.1,6,5.37,1.33,0.02,0.06,2024-08-27 20:00:00,20,1,8
130634,47.0,M,JP,Osaka,mobile,free,1000,comedy,41.8,R,5796,video,mid_roll,retail,7.39,1,0,0,0,33.5,1,13.66,1.88,0.01,0.01,2024-07-11 04:00:00,4,3,7
854408,33.0,M,UK,London,mobile,free,2914,kids,56.0,G,5598,banner,sidebar,retail,4.37,4,0,0,0,43.7,3,12.39,0.72,0.02,0.05,2024-08-07 22:00:00,22,2,8
949659,14.0,F,US,New York,desktop,basic,7396,sports,25.0,PG-13,5293,audio,pre_roll,finance,3.79,2,0,0,0,20.4,1,10.32,2.2,0.01,0.02,2024-05-27 01:00:00,1,0,5
565829,51.0,M,US,Chicago,tablet,basic,5015,documentary,47.0,R,5790,native,post_roll,retail,0.87,9,1,0,1,38.5,2,7.08,0.86,0.54,0.19,2024-03-20 17:00:00,17,2,3
757847,71.0,M,BR,Sao Paulo,mobile,basic,2873,comedy,34.3,PG,5434,video,in_feed,finance,3.26,3,0,0,0,14.5,2,7.07,0.59,0.01,0.02,2025-07-21 14:00:00,14,0,7
634051,28.0,F,IN,Mumbai,mobile,premium,4209,drama,48.0,G,5395,banner,sidebar,gaming,2.39,2,0,0,0,29.7,5,10.94,1.44,0.01,0.02,2024-04-10 03:00:00,3,2,4
335780,42.0,F,UK,London,desktop,free,8427,gaming,29.2,G,5081,video,sidebar,gaming,5.2,8,1,0,1,20.3,2,4.59,0.52,0.33,0.11,2025-06-23 12:00:00,12,0,6
290094,30.0,M,AU,Sydney,mobile,free,5632,documentary,31.2,PG,5500,banner,pre_roll,cpg,2.0,5,0,0,0,19.0,0,6.95,0.8,0.01,0.03,2024-03-02 15:00:00,15,5,3
122128,23.0,F,DE,Berlin,mobile,family,4919,sports,15.5,G,5266,audio,mid_roll,retail,8.03,3,2,0,1,12.4,2,10.66,1.19,1.44,0.39,2025-04-24 18:00:00,18,3,4
760057,72.0,M,FR,Paris,desktop,basic,6844,comedy,12.9,PG-13,5523,audio,pre_roll,retail,3.14,2,0,0,0,3.4,3,9.9,1.29,0.01,0.02,2024-08-25 08:00:00,8,6,8
672337,50.0,F,US,Chicago,mobile,premium,8865,documentary,26.4,PG,5044,banner,sidebar,travel,4.97,3,0,0,0,13.0,4,9.39,1.15,0.01,0.03,2024-12-05 12:00:00,12,3,12
265880,24.0,Other,IN,Hyderabad,desktop,family,4645,sports,49.5,PG-13,5402,interstitial,in_feed,finance,5.22,6,0,0,0,36.7,4,7.35,0.95,0.02,0.04,2024-07-31 09:00:00,9,2,7
882005,31.0,F,IN,Bengaluru,desktop,basic,3811,comedy,26.3,PG-13,5842,banner,in_feed,gaming,4.15,8,2,0,1,21.2,6,4.38,0.61,0.75,0.22,2024-11-20 22:00:00,22,2,11
155180,18.0,F,BR,Sao Paulo,tablet,premium,3873,comedy,38.6,PG,5514,audio,mid_roll,gaming,4.51,10,0,0,0,38.7,3,7.55,1.11,0.03,0.08,2024-10-30 20:00:00,20,2,10
523264,44.0,F,DE,Munich,tablet,free,4454,sports,78.4,PG-13,5107,banner,post_roll,cpg,7.61,10,0,0,0,64.9,5,16.59,0.97,0.07,0.17,2024-12-12 01:00:00,1,3,12
